pe	gb	9715.16
pe	al	11109.93
pe	py	2369.89
pe	au	15074.23
pe	lv	11445.54
pe	gr	11237.44
pe	hk	18252.32
be	ec	9646.1
be	fr	503.78
be	ar	11904.85
be	fi	1812.62
be	no	1136.1
be	it	1142.9
be	lt	1397.47
be	ph	10724.67
be	tw	9686.06
be	nz	18714.89
be	ee	1591.24
be	tr	2721.2
be	us	7553.53
be	sv	9062.52
be	cr	9047.19
be	de	426.31
be	cl	12116.83
be	jp	9364.48
be	br	9038.47
be	hn	8758.73
be	gt	8985.04
be	ch	493.92
be	hu	1158.91
be	ca	6562.3
be	pe	10062.25
be	be	0.0
be	my	10174.0
be	dk	721.73
be	bo	9932.77
be	pl	1032.41
be	at	805.87
be	pt	1583.56
be	se	1390.28
be	mx	9120.06
be	pa	8940.55
be	uy	10957.57
be	is	2102.8
be	es	1285.36
be	cz	786.74
be	ie	927.69
be	nl	189.88
be	sk	1114.49
be	co	8821.68
be	sg	10549.82
be	id	11435.92
be	do	7333.31
be	lu	140.85
be	gb	756.97
be	al	1594.29
be	py	10270.2
be	au	14891.72
be	lv	1495.33
be	gr	1859.77
be	hk	9392.16
my	ec	19748.99
my	fr	10414.84
my	ar	15940.67
my	fi	8876.57
my	no	9791.57
my	it	9645.82
my	lt	8868.45
my	ph	2378.53
my	tw	2973.43
my	nz	8896.45
my	ee	8854.7
my	tr	7712.15
my	us	15069.77
my	sv	17680.31
my	cr	18337.23
my	de	9748.61
my	cl	16452.89
my	jp	5137.21
my	br	16944.78
my	hn	17673.81
my	gt	17416.74
my	ch	9950.22
my	hu	9095.05
my	ca	12826.83
my	pe	19368.45
my	be	10174.0
my	my	0.0
my	dk	9770.34
my	bo	17943.34
my	pl	9147.22
my	at	9468.75
my	pt	11416.94
my	se	9232.13
my	mx	15933.32
my	pa	18564.02
my	uy	16106.56
my	is	10971.66
my	es	11017.82
my	cz	9398.72
my	ie	10943.71
my	nl	10091.78
my	sk	9088.78
my	co	18953.59
my	sg	378.08
my	id	1438.93
my	do	17321.39
my	lu	10067.3
my	gb	10582.25
my	al	9013.53
my	py	17015.86
my	au	4745.87
my	lv	8850.05
my	gr	8862.42
my	hk	2407.35
dk	ec	10033.53
dk	fr	1224.21
dk	ar	12561.92
dk	fi	1116.32
dk	no	471.74
dk	it	1615.34
dk	lt	907.09
dk	ph	10133.36
dk	tw	9059.48
dk	nz	18004.98
dk	ee	961.54
dk	tr	2694.1
dk	us	7487.55
dk	sv	9243.88
dk	cr	9306.56
dk	de	570.29
dk	cl	12731.64
dk	jp	8654.6
dk	br	9669.43
dk	hn	8954.93
dk	gt	9138.89
dk	ch	1053.91
dk	hu	1221.61
dk	ca	6254.62
dk	pe	10520.0
dk	be	721.73
dk	my	9770.34
dk	dk	0.0
dk	bo	10505.86
dk	pl	791.79
dk	at	1031.82
dk	pt	2280.33
dk	se	685.7
dk	mx	9097.12
dk	pa	9235.97
dk	uy	11624.59
dk	is	1808.65
dk	es	2003.26
dk	cz	819.74
dk	ie	1175.96
dk	nl	534.57
dk	sk	1088.68
dk	co	9201.77
dk	sg	10148.38
dk	id	10964.61
dk	do	7650.87
dk	lu	751.4
dk	gb	812.9
dk	al	1848.5
dk	py	10898.78
dk	au	14413.85
dk	lv	925.65
dk	gr	2114.95
dk	hk	8806.4
bo	ec	2266.65
bo	fr	9563.15
bo	ar	2460.18
bo	fi	11565.97
bo	no	10634.55
bo	it	10110.29
bo	lt	11329.2
bo	ph	19323.72
bo	tw	19063.39
bo	nz	11261.84
bo	ee	11467.3
bo	tr	11887.99
bo	us	6822.81
bo	sv	4349.78
bo	cr	3647.68
bo	de	10344.87
bo	cl	2295.06
bo	jp	16923.36
bo	br	1271.57
bo	hn	4294.47
bo	gt	4611.09
bo	ch	10004.25
bo	hu	10819.57
bo	ca	8984.27
bo	pe	1468.48
bo	be	9932.77
bo	my	17943.34
bo	dk	10505.86
bo	bo	0.0
bo	pl	10939.99
bo	at	10476.46
bo	pt	8439.94
bo	se	11151.13
bo	mx	6133.34
bo	pa	3346.79
bo	uy	1969.28
bo	is	9782.45
bo	es	8822.49
bo	cz	10624.6
bo	ie	9368.31
bo	nl	10065.28
bo	sk	10879.63
bo	co	2601.37
bo	sg	17855.19
bo	id	18095.51
bo	do	3960.37
bo	lu	10004.54
bo	gb	9748.44
bo	al	10683.62
bo	py	959.87
bo	au	15024.55
bo	lv	11409.59
bo	gr	10755.52
bo	hk	19293.55
pl	ec	10669.46
pl	fr	1381.63
pl	ar	12826.23
pl	fi	1180.94
pl	no	1154.73
pl	it	1222.65
pl	lt	477.8
pl	ph	9726.64
pl	tw	8719.57
pl	nz	17803.52
pl	ee	829.49
pl	tr	1902.51
pl	us	8279.33
pl	sv	9993.22
pl	cr	10022.37
pl	de	606.62
pl	cl	13088.66
pl	jp	8575.34
pl	br	10004.63
pl	hn	9698.26
pl	gt	9897.49
pl	ch	971.3
pl	hu	529.55
pl	ca	7004.82
pl	pe	11094.61
pl	be	1032.41
pl	my	9147.22
pl	dk	791.79
pl	bo	10939.99
pl	pl	0.0
pl	at	590.35
pl	pt	2518.5
pl	se	913.25
pl	mx	9888.09
pl	pa	9932.45
pl	uy	11866.97
pl	is	2591.48
pl	es	2159.19
pl	cz	347.81
pl	ie	1842.88
pl	nl	946.67
pl	sk	363.54
pl	co	9842.6
pl	sg	9523.7
pl	id	10403.53
pl	do	8332.16
pl	lu	941.42
pl	gb	1529.61
pl	al	1199.6
pl	py	11234.84
pl	au	13859.39
pl	lv	654.51
pl	gr	1443.18
pl	hk	8393.59
at	ec	10362.47
at	fr	947.56
at	ar	12283.17
at	fi	1750.25
at	no	1492.84
at	it	646.8
at	lt	1067.73
at	ph	10201.83
at	tw	9229.94
at	nz	18289.26
at	ee	1412.8
at	tr	1918.43
at	us	8343.54
at	sv	9858.51
at	cr	9823.89
at	de	502.64
at	cl	12578.06
at	jp	9155.92
at	br	9497.16
at	hn	9552.32
at	gt	9785.41
at	ch	484.06
at	hu	375.22
at	ca	7252.38
at	pe	10726.7
at	be	805.87
at	my	9468.75
at	dk	1031.82
at	bo	10476.46
at	pl	590.35
at	at	0.0
at	pt	2037.43
at	se	1427.14
at	mx	9919.37
at	pa	9704.85
at	uy	11320.25
at	is	2779.54
at	es	1654.93
at	cz	264.69
at	ie	1731.99
at	nl	838.31
at	sk	403.21
at	co	9545.98
at	sg	9841.36
at	id	10774.17
at	do	8093.89
at	lu	668.64
at	gb	1515.21
at	al	836.25
at	py	10723.1
at	au	14211.17
at	lv	1243.51
at	gr	1106.85
at	hk	8871.64
pt	ec	8434.18
pt	fr	1138.96
pt	ar	10329.11
pt	fi	3391.16
pt	no	2612.67
pt	it	1771.28
pt	lt	2947.49
pt	ph	12235.52
pt	tw	11237.62
pt	nz	19701.55
pt	ee	3172.76
pt	tr	3709.67
pt	us	7317.14
pt	sv	8245.65
pt	cr	8080.71
pt	de	1950.95
pt	cl	10570.33
pt	jp	10933.42
pt	br	7486.4
pt	hn	7923.62
pt	gt	8225.25
pt	ch	1564.95
pt	hu	2389.08
pt	ca	6917.51
pt	pe	8729.16
pt	be	1583.56
pt	my	11416.94
pt	dk	2280.33
pt	bo	8439.94
pt	pl	2518.5
pt	at	2037.43
pt	pt	0.0
pt	se	2963.77
pt	mx	8717.54
pt	pa	7909.79
pt	uy	9378.0
pt	is	2926.66
pt	es	399.42
pt	cz	2190.34
pt	ie	1558.1
pt	nl	1755.52
pt	sk	2440.31
pt	co	7640.53
pt	sg	11781.66
pt	id	12767.41
pt	do	6311.27
pt	lu	1617.08
pt	gb	1811.73
pt	al	2405.74
pt	py	8717.05
pt	au	16150.1
pt	lv	3066.18
pt	gr	2576.01
pt	hk	10903.73
se	ec	10561.28
se	fr	1882.79
se	ar	13242.12
se	fi	431.32
se	no	561.25
se	it	2071.85
se	lt	632.89
se	ph	9477.73
se	tw	8389.24
se	nz	17326.38
se	ee	398.96
se	tr	2623.35
se	us	7667.09
se	sv	9618.31
se	cr	9742.9
se	de	1119.36
se	cl	13394.54
se	jp	7974.73
se	br	10342.47
se	hn	9344.04
se	gt	9491.62
se	ch	1628.08
se	hu	1442.73
se	ca	6214.07
se	pe	11094.49
se	be	1390.28
se	my	9232.13
se	dk	685.7
se	bo	11151.13
se	pl	913.25
se	at	1427.14
se	pt	2963.77
se	se	0.0
se	mx	9296.56
se	pa	9700.65
se	uy	12307.75
se	is	1971.11
se	es	2675.43
se	cz	1163.82
se	ie	1783.98
se	nl	1210.08
se	sk	1275.92
se	co	9729.0
se	sg	9609.71
se	id	10375.21
se	do	8143.58
se	lu	1392.4
se	gb	1404.03
se	al	2112.4
se	py	11569.88
se	au	13805.31
se	lv	499.95
se	gr	2351.52
se	hk	8155.73
mx	ec	3868.14
mx	fr	9189.67
mx	ar	8004.22
mx	fi	9455.35
mx	no	8809.57
mx	it	10147.29
mx	lt	9890.32
mx	ph	13713.39
mx	tw	12960.97
mx	nz	11113.73
mx	ee	9681.2
mx	tr	11785.6
mx	us	1632.45
mx	sv	1804.87
mx	cr	2522.81
mx	de	9447.11
mx	cl	7357.33
mx	jp	10797.61
mx	br	6927.95
mx	hn	1948.25
mx	gt	1556.06
mx	ch	9561.32
mx	hu	10240.44
mx	ca	3626.45
mx	pe	4719.89
mx	be	9120.06
mx	my	15933.32
mx	dk	9097.12
mx	bo	6133.34
mx	pl	9888.09
mx	at	9919.37
mx	pt	8717.54
mx	se	9296.56
mx	mx	0.0
mx	pa	2860.6
mx	uy	7976.46
mx	is	7337.34
mx	es	9025.3
mx	cz	9825.19
mx	ie	8193.27
mx	nl	9085.41
mx	sk	10146.09
mx	co	3696.38
mx	sg	16033.79
mx	id	15334.5
mx	do	3394.54
mx	lu	9260.47
mx	gb	8414.18
mx	al	10703.14
mx	py	7076.12
mx	au	14352.94
mx	lv	9794.07
mx	gr	10959.06
mx	hk	13541.0
pa	ec	1188.39
pa	fr	8785.15
pa	ar	5515.42
pa	fi	10016.17
pa	no	9140.83
pa	it	9649.66
pa	lt	10141.57
pa	ph	16567.63
pa	tw	15721.37
pa	nz	11829.86
pa	ee	10093.42
pa	tr	11577.52
pa	us	3513.33
pa	sv	1060.38
pa	cr	352.87
pa	de	9354.21
pa	cl	5010.53
pa	jp	13581.79
pa	br	4067.37
pa	hn	949.31
pa	gt	1304.64
pa	ch	9241.02
pa	hu	10078.34
pa	ca	5743.1
pa	pe	2072.04
pa	be	8940.55
pa	my	18564.02
pa	dk	9235.97
pa	bo	3346.79
pa	pl	9932.45
pa	at	9704.85
pa	pt	7909.79
pa	se	9700.65
pa	mx	2860.6
pa	pa	0.0
pa	uy	5279.78
pa	is	7847.48
pa	es	8297.24
pa	cz	9727.27
pa	ie	8092.1
pa	nl	8991.28
pa	sk	10053.7
pa	co	841.12
pa	sg	18801.93
pa	id	18172.06
pa	do	1611.86
pa	lu	9062.01
pa	gb	8428.5
pa	al	10285.83
pa	py	4305.98
pa	au	15913.06
pa	lv	10128.21
pa	gr	10478.78
pa	hk	16211.07
uy	ec	4139.3
uy	fr	10510.5
uy	ar	966.14
uy	fi	12739.02
uy	no	11862.64
uy	it	10818.6
uy	lt	12317.5
uy	ph	17815.71
uy	tw	18981.88
uy	nz	10338.88
uy	ee	12548.81
uy	tr	12282.5
uy	us	8780.13
uy	sv	6239.29
uy	cr	5559.57
uy	de	11326.13
uy	cl	1492.5
uy	jp	18665.35
uy	br	2070.35
uy	hn	6218.1
uy	gt	6502.87
uy	ch	10895.69
uy	hu	11606.7
uy	ca	10953.51
uy	pe	3262.85
uy	be	10957.57
uy	my	16106.56
uy	dk	11624.59
uy	bo	1969.28
uy	pl	11866.97
uy	at	11320.25
uy	pt	9378.0
uy	se	12307.75
uy	mx	7976.46
uy	pa	5279.78
uy	uy	0.0
uy	is	11297.54
uy	es	9714.57
uy	cz	11523.38
uy	ie	10595.95
uy	nl	11120.94
uy	sk	11708.85
uy	co	4564.98
uy	sg	15943.2
uy	id	16155.03
uy	do	5901.68
uy	lu	10994.89
uy	gb	10964.16
uy	al	11286.65
uy	py	1043.18
uy	au	13508.58
uy	lv	12443.6
uy	gr	11278.24
uy	hk	18510.68
is	ec	8803.04
is	fr	2447.01
is	ar	12128.41
is	fi	2202.64
is	no	1473.24
is	it	3243.23
is	lt	2552.98
is	ph	10758.79
is	tw	9577.53
is	nz	17195.7
is	ee	2365.61
is	tr	4488.24
is	us	5713.26
is	sv	7678.43
is	cr	7854.77
is	de	2277.0
is	cl	12076.89
is	jp	8592.66
is	br	9230.41
is	hn	7415.45
is	gt	7540.18
is	ch	2595.73
is	hu	3023.22
is	ca	4474.8
is	pe	9439.66
is	be	2102.8
is	my	10971.66
is	dk	1808.65
is	bo	9782.45
is	pl	2591.48
is	at	2779.54
is	pt	2926.66
is	se	1971.11
is	mx	7337.34
is	pa	7847.48
is	uy	11297.54
is	is	0.0
is	es	2893.81
is	cz	2609.8
is	ie	1418.86
is	nl	1982.0
is	sk	2896.54
is	co	7982.3
is	sg	11342.32
is	id	11953.27
is	do	6354.29
is	lu	2229.86
is	gb	1363.03
is	al	3615.75
is	py	10392.82
is	au	15194.25
is	lv	2462.58
is	gr	3886.26
is	hk	9511.51
es	ec	8832.55
es	fr	801.5
es	ar	10670.79
es	fi	3095.5
es	no	2377.82
es	it	1372.57
es	lt	2602.94
es	ph	11856.74
es	tw	10875.31
es	nz	19889.21
es	ee	2852.38
es	tr	3312.08
es	us	7588.55
es	sv	8611.97
es	cr	8462.74
es	de	1615.3
es	cl	10933.35
es	jp	10648.12
es	br	7849.8
es	hn	8291.3
es	gt	8584.47
es	ch	1192.81
es	hu	1999.38
es	ca	7059.35
es	pe	9127.83
es	be	1285.36
es	my	11017.82
es	dk	2003.26
es	bo	8822.49
es	pl	2159.19
es	at	1654.93
es	pt	399.42
es	se	2675.43
es	mx	9025.3
es	pa	8297.24
es	uy	9714.57
es	is	2893.81
es	es	0.0
es	cz	1823.03
es	ie	1478.95
es	nl	1469.04
es	sk	2058.07
es	co	8037.39
es	sg	11382.84
es	id	12368.35
es	do	6695.28
es	lu	1294.37
es	gb	1658.48
es	al	2008.01
es	py	9078.55
es	au	15752.86
es	lv	2733.24
es	gr	2183.41
es	hk	10526.49
cz	ec	10424.9
cz	fr	1061.95
cz	ar	12483.69
cz	fi	1486.83
cz	no	1263.83
cz	it	911.49
cz	lt	822.4
cz	ph	10046.88
cz	tw	9052.39
cz	nz	18134.06
cz	ee	1154.05
cz	tr	1970.61
cz	us	8233.99
cz	sv	9837.24
cz	cr	9832.43
cz	de	385.44
cz	cl	12756.25
cz	jp	8922.71
cz	br	9672.48
cz	hn	9535.92
cz	gt	9753.73
cz	ch	630.64
cz	hu	418.64
cz	ca	7070.79
cz	pe	10821.17
cz	be	786.74
cz	my	9398.72
cz	dk	819.74
cz	bo	10624.6
cz	pl	347.81
cz	at	264.69
cz	pt	2190.34
cz	se	1163.82
cz	mx	9825.19
cz	pa	9727.27
cz	uy	11523.38
cz	is	2609.8
cz	es	1823.03
cz	cz	0.0
cz	ie	1677.03
cz	nl	757.1
cz	sk	332.23
cz	co	9602.49
cz	sg	9773.61
cz	id	10679.21
cz	do	8120.01
cz	lu	669.9
cz	gb	1412.78
cz	al	1030.03
cz	py	10901.54
cz	au	14129.1
cz	lv	990.13
cz	gr	1295.41
cz	hk	8714.46
ie	ec	8862.56
ie	fr	1093.78
ie	ar	11508.85
ie	fi	2198.37
ie	no	1275.92
ie	it	2006.2
ie	lt	2075.35
ie	ph	11255.07
ie	tw	10148.93
ie	nz	18603.26
ie	ee	2121.9
ie	tr	3639.97
ie	us	6632.8
ie	sv	8162.77
ie	cr	8179.5
ie	de	1291.87
ie	cl	11621.49
ie	jp	9540.08
ie	br	8591.51
ie	hn	7863.67
ie	gt	8076.9
ie	ch	1379.58
ie	hu	2074.39
ie	ca	5747.71
ie	pe	9344.42
ie	be	927.69
ie	my	10943.71
ie	dk	1175.96
ie	bo	9368.31
ie	pl	1842.88
ie	at	1731.99
ie	pt	1558.1
ie	se	1783.98
ie	mx	8193.27
ie	pa	8092.1
ie	uy	10595.95
ie	is	1418.86
ie	es	1478.95
ie	cz	1677.03
ie	ie	0.0
ie	nl	920.09
ie	sk	2009.1
ie	co	8031.57
ie	sg	11321.65
ie	id	12138.36
ie	do	6496.25
ie	lu	1067.63
ie	gb	380.14
ie	al	2514.09
ie	py	9812.06
ie	au	15582.59
ie	lv	2101.17
ie	gr	2775.64
ie	hk	9936.81
nl	ec	9723.5
nl	fr	693.46
nl	ar	12065.04
nl	fi	1635.83
nl	no	947.47
nl	it	1265.77
nl	lt	1266.53
nl	ph	10586.77
nl	tw	9536.44
nl	nz	18536.34
nl	ee	1430.89
nl	tr	2724.19
nl	us	7505.72
nl	sv	9082.0
nl	cr	9088.01
nl	de	371.79
nl	cl	12263.38
nl	jp	9184.62
nl	br	9189.09
nl	hn	8781.88
nl	gt	8996.99
nl	ch	627.7
nl	hu	1160.08
nl	ca	6453.43
nl	pe	10160.28
nl	be	189.88
nl	my	10091.78
nl	dk	534.57
nl	bo	10065.28
nl	pl	946.67
nl	at	838.31
nl	pt	1755.52
nl	se	1210.08
nl	mx	9085.41
nl	pa	8991.28
nl	uy	11120.94
nl	is	1982.0
nl	es	1469.04
nl	cz	757.1
nl	ie	920.09
nl	nl	0.0
nl	sk	1089.06
nl	co	8896.2
nl	sg	10468.58
nl	id	11335.07
nl	do	7388.41
nl	lu	264.26
nl	gb	677.04
nl	al	1661.01
nl	py	10420.46
nl	au	14792.34
nl	lv	1347.99
nl	gr	1930.48
nl	hk	9255.38
sk	ec	10738.23
sk	fr	1339.33
sk	ar	12672.99
sk	fi	1521.17
sk	no	1494.09
sk	it	938.57
sk	lt	777.26
sk	ph	9798.67
sk	tw	8830.05
sk	nz	17886.34
sk	ee	1157.09
sk	tr	1643.54
sk	us	8549.57
sk	sv	10169.39
sk	cr	10161.67
sk	de	717.27
sk	cl	12977.46
sk	jp	8796.83
sk	br	9897.79
sk	hn	9867.87
sk	gt	10085.91
sk	ch	881.13
sk	hu	168.14
sk	ca	7337.28
sk	pe	11118.03
sk	be	1114.49
sk	my	9088.78
sk	dk	1088.68
sk	bo	10879.63
sk	pl	363.54
sk	at	403.21
sk	pt	2440.31
sk	se	1275.92
sk	mx	10146.09
sk	pa	10053.7
sk	uy	11708.85
sk	is	2896.54
sk	es	2058.07
sk	cz	332.23
sk	ie	2009.1
sk	nl	1089.06
sk	sk	0.0
sk	co	9918.11
sk	sg	9462.69
sk	id	10382.91
sk	do	8445.28
sk	lu	991.84
sk	gb	1738.93
sk	al	836.48
sk	py	11122.77
sk	au	13826.26
sk	lv	970.09
sk	gr	1080.24
sk	hk	8468.6
co	ec	832.54
co	fr	8604.41
co	ar	4904.82
co	fi	10080.44
co	no	9168.8
co	it	9408.68
co	lt	10106.31
co	ph	17384.25
co	tw	16462.25
co	nz	12081.76
co	ee	10109.13
co	tr	11349.27
co	us	4222.11
co	sv	1900.87
co	cr	1191.21
co	de	9245.32
co	cl	4484.15
co	jp	14356.63
co	br	3234.06
co	hn	1761.56
co	gt	2140.96
co	ch	9068.1
co	hu	9920.98
co	ca	6395.41
co	pe	1532.13
co	be	8821.68
co	my	18953.59
co	dk	9201.77
co	bo	2601.37
co	pl	9842.6
co	at	9545.98
co	pt	7640.53
co	se	9729.0
co	mx	3696.38
co	pa	841.12
co	uy	4564.98
co	is	7982.3
co	es	8037.39
co	cz	9602.49
co	ie	8031.57
co	nl	8896.2
co	sk	9918.11
co	co	0.0
co	sg	19323.13
co	id	19009.26
co	do	1637.72
co	lu	8932.65
co	gb	8389.01
co	al	10045.26
co	py	3558.02
co	au	16237.53
co	lv	10118.72
co	gr	10212.82
co	hk	16879.37
sg	ec	19785.19
sg	fr	10786.87
sg	ar	15698.64
sg	fi	9253.13
sg	no	10169.0
sg	it	10010.39
sg	lt	9246.36
sg	ph	2356.4
sg	tw	3095.63
sg	nz	8530.29
sg	ee	9232.6
sg	tr	8074.22
sg	us	15289.17
sg	sv	17823.26
sg	cr	18521.96
sg	de	10124.62
sg	cl	16167.82
sg	jp	5249.53
sg	br	16987.99
sg	hn	17866.67
sg	gt	17561.91
sg	ch	10322.3
sg	hu	9467.34
sg	ca	13067.31
sg	pe	19133.15
sg	be	10549.82
sg	my	378.08
sg	dk	10148.38
sg	bo	17855.19
sg	pl	9523.7
sg	at	9841.36
sg	pt	11781.66
sg	se	9609.71
sg	mx	16033.79
sg	pa	18801.93
sg	uy	15943.2
sg	is	11342.32
sg	es	11382.84
sg	cz	9773.61
sg	ie	11321.65
sg	nl	10468.58
sg	sk	9462.69
sg	co	19323.13
sg	sg	0.0
sg	id	1148.06
sg	do	17685.74
sg	lu	10442.49
sg	gb	10960.31
sg	al	9376.85
sg	py	16901.46
sg	au	4376.35
sg	lv	9228.13
sg	gr	9221.81
sg	hk	2590.86
id	ec	18637.19
id	fr	11720.97
id	ar	15647.61
id	fi	9988.92
id	no	10923.05
id	it	11003.53
id	lt	10081.64
id	ph	1749.33
id	tw	2826.91
id	nz	7552.45
id	ee	10018.69
id	tr	9086.66
id	us	14961.09
id	sv	17116.86
id	cr	17820.09
id	de	11010.01
id	cl	15920.26
id	jp	4821.39
id	br	17729.71
id	hn	17281.38
id	gt	16884.24
id	ch	11258.22
id	hu	10405.31
id	ca	12885.7
id	pe	18527.29
id	be	11435.92
id	my	1438.93
id	dk	10964.61
id	bo	18095.51
id	pl	10403.53
id	at	10774.17
id	pt	12767.41
id	se	10375.21
id	mx	15334.5
id	pa	18172.06
id	uy	16155.03
id	is	11953.27
id	es	12368.35
id	cz	10679.21
id	ie	12138.36
id	nl	11335.07
id	sk	10382.91
id	co	19009.26
id	sg	1148.06
id	id	0.0
id	do	17969.54
id	lu	11339.75
id	gb	11764.66
id	al	10378.97
id	py	17196.22
id	au	3457.27
id	lv	10039.14
id	gr	10243.39
id	hk	2578.09
do	ec	2449.24
do	fr	7173.29
do	ar	6391.3
do	fi	8479.38
do	no	7582.33
do	it	8041.7
do	lt	8557.92
do	ph	16263.24
do	tw	15144.12
do	nz	13433.34
do	ee	8531.0
do	tr	9966.5
do	us	3216.18
do	sv	2072.32
do	cr	1771.43
do	de	7749.14
do	cl	6051.67
do	jp	13213.74
do	br	4174.98
do	hn	1753.82
do	gt	2154.76
do	ch	7629.26
do	hu	8467.7
do	ca	5132.25
do	pe	3150.32
do	be	7333.31
do	my	17321.39
do	dk	7650.87
do	bo	3960.37
do	pl	8332.16
do	at	8093.89
do	pt	6311.27
do	se	8143.58
do	mx	3394.54
do	pa	1611.86
do	uy	5901.68
do	is	6354.29
do	es	6695.28
do	cz	8120.01
do	ie	6496.25
do	nl	7388.41
do	sk	8445.28
do	co	1637.72
do	sg	17685.74
do	id	17969.54
do	do	0.0
do	lu	7453.43
do	gb	6839.9
do	al	8677.05
do	py	4859.14
do	au	17445.9
do	lv	8554.58
do	gr	8873.66
do	hk	15417.15
lu	ec	9755.39
lu	fr	493.75
lu	ar	11946.08
lu	fi	1805.19
lu	no	1194.02
lu	it	1013.37
lu	lt	1336.05
lu	ph	10657.61
lu	tw	9631.43
lu	nz	18692.53
lu	ee	1559.58
lu	tr	2586.15
lu	us	7694.38
lu	sv	9194.15
lu	cr	9172.27
lu	de	340.54
lu	cl	12174.06
lu	jp	9355.91
lu	br	9092.49
lu	hn	8889.41
lu	gt	9118.57
lu	ch	367.54
lu	hu	1027.13
lu	ca	6694.51
lu	pe	10159.7
lu	be	140.85
lu	my	10067.3
lu	dk	751.4
lu	bo	10004.54
lu	pl	941.42
lu	at	668.64
lu	pt	1617.08
lu	se	1392.4
lu	mx	9260.47
lu	pa	9062.01
lu	uy	10994.89
lu	is	2229.86
lu	es	1294.37
lu	cz	669.9
lu	ie	1067.63
lu	nl	264.26
lu	sk	991.84
lu	co	8932.65
lu	sg	10442.49
lu	id	11339.75
lu	do	7453.43
lu	lu	0.0
lu	gb	892.93
lu	al	1453.58
lu	py	10324.15
lu	au	14793.09
lu	lv	1449.12
lu	gr	1719.32
lu	hk	9324.56
gb	ec	9220.87
gb	fr	1091.26
gb	ar	11881.3
gb	fi	1818.49
gb	no	900.46
gb	it	1897.96
gb	lt	1719.29
gb	ph	10875.6
gb	tw	9772.29
gb	nz	18399.69
gb	ee	1746.16
gb	tr	3382.3
gb	us	6830.07
gb	sv	8463.79
gb	cr	8505.49
gb	de	1032.94
gb	cl	12000.47
gb	jp	9199.98
gb	br	8966.34
gb	hn	8169.73
gb	gt	8368.31
gb	ch	1249.33
gb	hu	1826.35
gb	ca	5807.15
gb	pe	9715.16
gb	be	756.97
gb	my	10582.25
gb	dk	812.9
gb	bo	9748.44
gb	pl	1529.61
gb	at	1515.21
gb	pt	1811.73
gb	se	1404.03
gb	mx	8414.18
gb	pa	8428.5
gb	uy	10964.16
gb	is	1363.03
gb	es	1658.48
gb	cz	1412.78
gb	ie	380.14
gb	nl	677.04
gb	sk	1738.93
gb	co	8389.01
gb	sg	10960.31
gb	id	11764.66
gb	do	6839.9
gb	lu	892.93
gb	gb	0.0
gb	al	2335.58
gb	py	10188.36
gb	au	15205.31
gb	lv	1733.22
gb	gr	2604.16
gb	hk	9556.82
al	ec	10839.78
al	fr	1545.6
al	ar	12251.34
al	fi	2339.47
al	no	2291.88
al	it	637.66
al	lt	1582.01
al	ph	10013.28
al	tw	9141.88
al	nz	17900.71
al	ee	1968.94
al	tr	1304.07
al	us	9146.36
al	sv	10529.67
al	cr	10434.91
al	de	1338.89
al	cl	12642.96
al	jp	9351.75
al	br	9608.15
al	hn	10215.65
al	gt	10476.07
al	ch	1142.33
al	hu	670.25
al	ca	8087.88
al	pe	11109.93
al	be	1594.29
al	my	9013.53
al	dk	1848.5
al	bo	10683.62
al	pl	1199.6
al	at	836.25
al	pt	2405.74
al	se	2112.4
al	mx	10703.14
al	pa	10285.83
al	uy	11286.65
al	is	3615.75
al	es	2008.01
al	cz	1030.03
al	ie	2514.09
al	nl	1661.01
al	sk	836.48
al	co	10045.26
al	sg	9376.85
al	id	10378.97
al	do	8677.05
al	lu	1453.58
al	gb	2335.58
al	al	0.0
al	py	10808.08
al	au	13744.85
al	lv	1777.32
al	gr	270.67
al	hk	8705.49
py	ec	3208.7
py	fr	9855.76
py	ar	1735.63
py	fi	11997.1
py	no	11087.91
py	it	10282.64
py	lt	11660.1
py	ph	18839.43
py	tw	19947.11
py	nz	10989.89
py	ee	11848.75
py	tr	11921.75
py	us	7780.13
py	sv	5301.89
py	cr	4603.82
py	de	10662.74
py	cl	1855.09
py	jp	17873.6
py	br	1231.77
py	hn	5252.99
py	gt	5564.04
py	ch	10271.31
py	hu	11040.22
py	ca	9927.73
py	pe	2369.89
py	be	10270.2
py	my	17015.86
py	dk	10898.78
py	bo	959.87
py	pl	11234.84
py	at	10723.1
py	pt	8717.05
py	se	11569.88
py	mx	7076.12
py	pa	4305.98
py	uy	1043.18
py	is	10392.82
py	es	9078.55
py	cz	10901.54
py	ie	9812.06
py	nl	10420.46
py	sk	11122.77
py	co	3558.02
py	sg	16901.46
py	id	17196.22
py	do	4859.14
py	lu	10324.15
py	gb	10188.36
py	al	10808.08
py	py	0.0
py	au	14439.67
py	lv	11765.36
py	gr	10839.95
py	hk	19242.78
au	ec	15440.5
au	fr	15158.38
au	ar	12704.18
au	fi	13404.84
au	no	14341.42
au	it	14380.86
au	lt	13537.29
au	ph	4437.26
au	tw	5617.36
au	nz	4157.41
au	ee	13460.79
au	tr	12440.78
au	us	15183.75
au	sv	15385.7
au	cr	15697.29
au	de	14465.53
au	cl	12733.51
au	jp	6851.99
au	br	15577.86
au	hn	15709.31
au	gt	15333.51
au	ch	14693.85
au	hu	13838.55
au	ca	14150.94
au	pe	15074.23
